Term,RGB,,,,
+ 0x729e],"rgb(207, 188, 139)",,,,
jne 0x1d04,"rgb(207, 187, 140)",,,,
r12d [rdi,"rgb(207, 186, 141)",,,,
+ 0x7ace],"rgb(207, 185, 142)",,,,
je 0xe2a1,"rgb(207, 184, 143)",,,,
je 0x3336,"rgb(207, 183, 144)",,,,
je 0x8a48,"rgb(207, 182, 145)",,,,
0x46] 0,"rgb(207, 181, 146)",,,,
jne 0x4be8,"rgb(207, 180, 147)",,,,
ptr [0x43bd58],"rgb(207, 179, 148)",,,,
jne 0x288b,"rgb(207, 178, 149)",,,,
jmp 0x9400,"rgb(207, 177, 150)",,,,
0x5e2f5e38] 0xd8,"rgb(207, 176, 151)",,,,
jmp 0x182c,"rgb(207, 175, 152)",,,,
0x1a] cx,"rgb(207, 174, 153)",,,,
jne 0x1929,"rgb(207, 173, 154)",,,,
je 0x4848,"rgb(207, 172, 155)",,,,
call 0x5bbc,"rgb(207, 171, 156)",,,,
r14 0xf,"rgb(207, 170, 157)",,,,
0x40000000] ah,"rgb(207, 169, 158)",,,,
ebx 0x41,"rgb(207, 168, 159)",,,,
je 0x33b0,"rgb(207, 167, 160)",,,,
jmp 0x17510,"rgb(207, 166, 161)",,,,
0x450] 2,"rgb(207, 165, 162)",,,,
je 0x52c0,"rgb(206, 193, 135)",,,,
call 0x1f890,"rgb(206, 192, 136)",,,,
ah 0x80,"rgb(206, 191, 137)",,,,
rbp edx,"rgb(206, 190, 138)",,,,
je 0x1fe7,"rgb(206, 189, 139)",,,,
jne 0x4830,"rgb(206, 188, 140)",,,,
jmp 0x4870,"rgb(206, 187, 141)",,,,
je 0x46d0,"rgb(206, 186, 142)",,,,
call 0x47550,"rgb(206, 185, 143)",,,,
+ 0x9c9a],"rgb(206, 184, 144)",,,,
jmp 0x4880,"rgb(206, 183, 145)",,,,
jne 0x5c8f,"rgb(206, 182, 146)",,,,
+ 0x4651],"rgb(206, 181, 147)",,,,
jmp 0x8710,"rgb(206, 180, 148)",,,,
jne 0x1991,"rgb(206, 179, 149)",,,,
+ 0x247d],"rgb(206, 178, 150)",,,,
jne 0x2555,"rgb(206, 177, 151)",,,,
jmp 0x93f9,"rgb(206, 176, 152)",,,,
call 0x12940,"rgb(206, 175, 153)",,,,
jmp 0x2dec,"rgb(206, 174, 154)",,,,
+ 0x6f7e],"rgb(206, 173, 155)",,,,
jmp 0x4798,"rgb(206, 172, 156)",,,,
je 0x2750,"rgb(206, 171, 157)",,,,
al 0x38,"rgb(206, 170, 158)",,,,
+ 0x8311],"rgb(206, 169, 159)",,,,
call 0xab44,"rgb(206, 168, 160)",,,,
jmp 0x47b0,"rgb(206, 167, 161)",,,,
jne 0x2868,"rgb(206, 166, 162)",,,,
call 0x47784,"rgb(206, 165, 163)",,,,
jne 0x19a8,"rgb(205, 194, 135)",,,,
jmp 0x9386,"rgb(205, 193, 136)",,,,
r14 0x800,"rgb(205, 192, 137)",,,,
call 0x2364,"rgb(205, 191, 138)",,,,
ecx 0xc000000d,"rgb(205, 190, 139)",,,,
0x5c] al,"rgb(205, 189, 140)",,,,
je 0x3a30,"rgb(205, 188, 141)",,,,
je 0x3ab2,"rgb(205, 187, 142)",,,,
call 0x1fbd0,"rgb(205, 186, 143)",,,,
jne 0x5ae5,"rgb(205, 185, 144)",,,,
jmp 0x121f7,"rgb(205, 184, 145)",,,,
jne 0x1a68,"rgb(205, 183, 146)",,,,
0x1a0] bx,"rgb(205, 182, 147)",,,,
je 0x11e58,"rgb(205, 181, 148)",,,,
0x5dbf5dc8] ah,"rgb(205, 180, 149)",,,,
je 0x8813,"rgb(205, 179, 150)",,,,
0x10] 5,"rgb(205, 178, 151)",,,,
0x5dd75de0] ah,"rgb(205, 177, 152)",,,,
0x5def5df8] ah,"rgb(205, 176, 153)",,,,
bpl dl,"rgb(205, 175, 154)",,,,
je 0x10c16,"rgb(205, 174, 155)",,,,
call 0x129c0,"rgb(205, 173, 156)",,,,
jmp 0x7384,"rgb(205, 172, 157)",,,,
je 0x5430,"rgb(205, 171, 158)",,,,
jmp 0x873f,"rgb(205, 170, 159)",,,,
jne 0x5b8b,"rgb(205, 169, 160)",,,,
jmp 0x4810,"rgb(205, 168, 161)",,,,
call 0x5ad0,"rgb(205, 167, 162)",,,,
call 0x129d0,"rgb(205, 166, 163)",,,,
jne 0x19cb,"rgb(205, 165, 164)",,,,
jmp 0x9298,"rgb(233, 165, 135)",,,,
jmp 0x2790,"rgb(232, 166, 135)",,,,
call 0x1fa4,"rgb(232, 165, 136)",,,,
+ 0x7946],"rgb(231, 167, 135)",,,,
0x38] r12w,"rgb(231, 166, 136)",,,,
ymm3 8,"rgb(231, 165, 137)",,,,
+ 0x1ca5],"rgb(230, 168, 135)",,,,
jmp 0x95a6,"rgb(230, 167, 136)",,,,
0x380] rax,"rgb(230, 166, 137)",,,,
pmulhw mm5,"rgb(230, 165, 138)",,,,
jne 0x5fb0,"rgb(229, 169, 135)",,,,
0x61] rbx,"rgb(229, 168, 136)",,,,
jmp 0x95af,"rgb(229, 167, 137)",,,,
call 0x5acc,"rgb(229, 166, 138)",,,,
jmp 0x47b8,"rgb(229, 165, 139)",,,,
je 0x8860,"rgb(228, 170, 135)",,,,
jmp 0x477a,"rgb(228, 169, 136)",,,,
je 0xcd30,"rgb(228, 168, 137)",,,,
call 0x1fb54,"rgb(228, 167, 138)",,,,
je 0x10c6,"rgb(228, 166, 139)",,,,
call 0x1fb30,"rgb(228, 165, 140)",,,,
jne 0x194c,"rgb(227, 171, 135)",,,,
jmp 0x47f3,"rgb(227, 170, 136)",,,,
jmp 0x2e87,"rgb(227, 169, 137)",,,,
call 0x5cd4,"rgb(227, 168, 138)",,,,
ptr [0x447548],"rgb(227, 167, 139)",,,,
jne 0xc343,"rgb(227, 166, 140)",,,,
jmp 0x269d,"rgb(227, 165, 141)",,,,
je 0x23b8,"rgb(226, 172, 135)",,,,
jmp 0x2e89,"rgb(226, 171, 136)",,,,
jmp 0x2e8b,"rgb(226, 170, 137)",,,,
je 0x6e40,"rgb(226, 169, 138)",,,,
+ 0x92ce],"rgb(226, 168, 139)",,,,
call 0x9470,"rgb(226, 167, 140)",,,,
jmp 0x9304,"rgb(226, 166, 141)",,,,
call 0xcb60,"rgb(226, 165, 142)",,,,
call 0x5b04,"rgb(225, 173, 135)",,,,
je 0x6e98,"rgb(225, 172, 136)",,,,
addps xmm3,"rgb(225, 171, 137)",,,,
+ 0x2490],"rgb(225, 170, 138)",,,,
je 0x98b0,"rgb(225, 169, 139)",,,,
jmp 0x125c,"rgb(225, 168, 140)",,,,
+ 0x4b69],"rgb(225, 167, 141)",,,,
pmulhw xmm1,"rgb(225, 166, 142)",,,,
+ 0x128d],"rgb(225, 165, 143)",,,,
jb 0x100d5,"rgb(224, 174, 135)",,,,
+ 0xca6a],"rgb(224, 173, 136)",,,,
edi 0xcccccccd,"rgb(224, 172, 137)",,,,
jne 0x5ba0,"rgb(224, 171, 138)",,,,
jne 0x1a00,"rgb(224, 170, 139)",,,,
+ 0xc9fa],"rgb(224, 169, 140)",,,,
je 0x769e,"rgb(224, 168, 141)",,,,
je 0x4820,"rgb(224, 167, 142)",,,,
je 0x3ab3,"rgb(224, 166, 143)",,,,
0x38] 0x1000,"rgb(224, 165, 144)",,,,
call 0xda51,"rgb(223, 175, 135)",,,,
pmulhw mm6,"rgb(223, 174, 136)",,,,
ecx 0xa0,"rgb(223, 173, 137)",,,,
call 0x9388,"rgb(223, 172, 138)",,,,
jmp 0x95df,"rgb(223, 171, 139)",,,,
jne 0x2990,"rgb(223, 170, 140)",,,,
je 0x7760,"rgb(223, 169, 141)",,,,
+ 0x9c6a],"rgb(223, 168, 142)",,,,
jmp 0x2668,"rgb(223, 167, 143)",,,,
jmp 0x49bb,"rgb(223, 166, 144)",,,,
call 0x11a90,"rgb(223, 165, 145)",,,,
jmp 0x866c,"rgb(222, 176, 135)",,,,
call 0xca20,"rgb(222, 175, 136)",,,,
call 0x5cff,"rgb(222, 174, 137)",,,,
jmp 0x2e08,"rgb(222, 173, 138)",,,,
je 0x1a86,"rgb(222, 172, 139)",,,,
call 0x46fd,"rgb(222, 171, 140)",,,,
0x60] xmm2,"rgb(222, 170, 141)",,,,
rsi*2] cl,"rgb(222, 169, 142)",,,,
+ 0x8ec],"rgb(222, 168, 143)",,,,
0x108] al,"rgb(222, 167, 144)",,,,
ymm9 ymm7,"rgb(222, 166, 145)",,,,
call 0xda2e,"rgb(222, 165, 146)",,,,
jne 0xc497,"rgb(221, 177, 135)",,,,
jne 0x18bf6,"rgb(221, 176, 136)",,,,
jne 0x17df,"rgb(221, 175, 137)",,,,
call 0x12d08,"rgb(221, 174, 138)",,,,
jmp 0x9550,"rgb(221, 173, 139)",,,,
jmp 0x18402,"rgb(221, 172, 140)",,,,
je 0x1a89,"rgb(221, 171, 141)",,,,
+ 0xb08a],"rgb(221, 170, 142)",,,,
je 0x1872,"rgb(221, 169, 143)",,,,
je 0x87b0,"rgb(221, 168, 144)",,,,
jmp 0x4976,"rgb(221, 167, 145)",,,,
0x38] 0x7f,"rgb(221, 166, 146)",,,,
+ 0x78e6],"rgb(221, 165, 147)",,,,
0x109] 0,"rgb(220, 178, 135)",,,,
je 0x12040,"rgb(220, 177, 136)",,,,
+ 0x8ed0],"rgb(220, 176, 137)",,,,
+ 0x33a9],"rgb(220, 175, 138)",,,,
+ 0x78fe],"rgb(220, 174, 139)",,,,
+ 0x7896],"rgb(220, 173, 140)",,,,
jne 0x4740,"rgb(220, 172, 141)",,,,
xmm7 7,"rgb(220, 171, 142)",,,,
+ 0xbb90],"rgb(220, 170, 143)",,,,
+ 0x956f],"rgb(220, 169, 144)",,,,
0x100] rsi,"rgb(220, 168, 145)",,,,
edi 0x80004003,"rgb(220, 167, 146)",,,,
jne 0x188d,"rgb(220, 166, 147)",,,,
0x104] ecx,"rgb(220, 165, 148)",,,,
0x38] 0xf9,"rgb(219, 179, 135)",,,,
je 0x5478,"rgb(219, 178, 136)",,,,
rsi*2] r12w,"rgb(219, 177, 137)",,,,
ptr [0x440214],"rgb(219, 176, 138)",,,,
call 0xca70,"rgb(219, 175, 139)",,,,
call 0x12bc0,"rgb(219, 174, 140)",,,,
cmovl r8,"rgb(219, 173, 141)",,,,
xmm7 xmm9,"rgb(219, 172, 142)",,,,
jmp 0x48d8,"rgb(219, 171, 143)",,,,
je 0x3490,"rgb(219, 170, 144)",,,,
jmp 0x1240,"rgb(219, 169, 145)",,,,
jne 0x18b36,"rgb(219, 168, 146)",,,,
+ 0xbb8],"rgb(219, 167, 147)",,,,
+ 0x9ca2],"rgb(219, 166, 148)",,,,
je 0x7058,"rgb(219, 165, 149)",,,,
al 0x8f,"rgb(218, 180, 135)",,,,
0x11c] edi,"rgb(218, 179, 136)",,,,
je 0x10cf8,"rgb(218, 178, 137)",,,,
je 0x1f88,"rgb(218, 177, 138)",,,,
+ 0x172],"rgb(218, 176, 139)",,,,
pcmpeqb xmm6,"rgb(218, 175, 140)",,,,
ebp [r12,"rgb(218, 174, 141)",,,,
+ 0x47e],"rgb(218, 173, 142)",,,,
jmp 0x48b0,"rgb(218, 172, 143)",,,,
bsf rax,"rgb(218, 171, 144)",,,,
je 0x24db,"rgb(218, 170, 145)",,,,
je 0x1a92,"rgb(218, 169, 146)",,,,
0x5f875fe0] ah,"rgb(218, 168, 147)",,,,
je 0x54a8,"rgb(218, 167, 148)",,,,
jne 0xfc8a,"rgb(218, 166, 149)",,,,
jne 0xcb05,"rgb(218, 165, 150)",,,,
0x120] bx,"rgb(217, 181, 135)",,,,
jne 0xcafd,"rgb(217, 180, 136)",,,,
je 0x9290,"rgb(217, 179, 137)",,,,
jmp 0x28c0,"rgb(217, 178, 138)",,,,
call 0x25390,"rgb(217, 177, 139)",,,,
rbx 0x48fe4a0fa5a09315,"rgb(217, 176, 140)",,,,
0x3a4] 0,"rgb(217, 175, 141)",,,,
0x19] 0x2e,"rgb(217, 174, 142)",,,,
+ 0x9251],"rgb(217, 173, 143)",,,,
jmp 0x4960,"rgb(217, 172, 144)",,,,
jmp 0x94f8,"rgb(217, 171, 145)",,,,
+ 0xca4a],"rgb(217, 170, 146)",,,,
+ 0xc5aa],"rgb(217, 169, 147)",,,,
rdx*8] r11,"rgb(217, 168, 148)",,,,
call 0x95a0,"rgb(217, 167, 149)",,,,
jmp 0x4638,"rgb(217, 166, 150)",,,,
jne 0x1be0,"rgb(217, 165, 151)",,,,
+ 0x4d90],"rgb(216, 182, 135)",,,,
je 0x11cd,"rgb(216, 181, 136)",,,,
+ 0x131d],"rgb(216, 180, 137)",,,,
cl sil,"rgb(216, 179, 138)",,,,
call 0x9538,"rgb(216, 178, 139)",,,,
rbx 0x1c,"rgb(216, 177, 140)",,,,
jmp 0x90b0,"rgb(216, 176, 141)",,,,
jne 0x5e28,"rgb(216, 175, 142)",,,,
+ 0x8ec7],"rgb(216, 174, 143)",,,,
+ 0xca2a],"rgb(216, 173, 144)",,,,
jne 0x18a0,"rgb(216, 172, 145)",,,,
jmp 0x26ed,"rgb(216, 171, 146)",,,,
je 0x1a91,"rgb(216, 170, 147)",,,,
jne 0x5700,"rgb(216, 169, 148)",,,,
call 0xf680,"rgb(216, 168, 149)",,,,
r13 0xae985bf2cbfc89ed,"rgb(216, 167, 150)",,,,
+ 0x829a],"rgb(216, 166, 151)",,,,
je 0xce40,"rgb(216, 165, 152)",,,,
al 0x8d,"rgb(215, 183, 135)",,,,
je 0x704b,"rgb(215, 182, 136)",,,,
jne 0x1c00,"rgb(215, 181, 137)",,,,
jne 0x1bf8,"rgb(215, 180, 138)",,,,
jne 0x2758,"rgb(215, 179, 139)",,,,
jne 0xcae6,"rgb(215, 178, 140)",,,,
jmp 0x877c,"rgb(215, 177, 141)",,,,
+ 0x292a],"rgb(215, 176, 142)",,,,
jmp 0x17e8,"rgb(215, 175, 143)",,,,
jmp 0x28a0,"rgb(215, 174, 144)",,,,
jne 0x5ee0,"rgb(215, 173, 145)",,,,
rbx 0x1fa400,"rgb(215, 172, 146)",,,,
cl 0x5d,"rgb(215, 171, 147)",,,,
+ 0x6b58],"rgb(215, 170, 148)",,,,
+ 0xc6d],"rgb(215, 169, 149)",,,,
je 0x1cc0,"rgb(215, 168, 150)",,,,
r8 0xffffffffffffff00,"rgb(215, 167, 151)",,,,
jne 0x1ce0,"rgb(215, 166, 152)",,,,
+ 0x1f95],"rgb(215, 165, 153)",,,,
+ 0x9c76],"rgb(214, 184, 135)",,,,
r13 r11d,"rgb(214, 183, 136)",,,,
jne 0xca13,"rgb(214, 182, 137)",,,,
jmp 0x2da1,"rgb(214, 181, 138)",,,,
jmp 0x465d,"rgb(214, 180, 139)",,,,
je 0x92b8,"rgb(214, 179, 140)",,,,
r13 [rcx*8],"rgb(214, 178, 141)",,,,
rcx 0x98f5704f6c44c0ab,"rgb(214, 177, 142)",,,,
+ 0xa40],"rgb(214, 176, 143)",,,,
jb 0x5d2f,"rgb(214, 175, 144)",,,,
rdx] r10b,"rgb(214, 174, 145)",,,,
jne 0x56e8,"rgb(214, 173, 146)",,,,
jmp 0x2d7d,"rgb(214, 172, 147)",,,,
jmp 0x45ad8,"rgb(214, 171, 148)",,,,
call 0x49454,"rgb(214, 170, 149)",,,,
movdqa xmm11,"rgb(214, 169, 150)",,,,
je 0x2780,"rgb(214, 168, 151)",,,,
+ 0xdebe],"rgb(214, 167, 152)",,,,
bl r13b,"rgb(214, 166, 153)",,,,
jmp 0x7790,"rgb(214, 165, 154)",,,,
call 0x202a0,"rgb(213, 185, 135)",,,,
jmp 0x2879,"rgb(213, 184, 136)",,,,
jmp 0x17f3,"rgb(213, 183, 137)",,,,
je 0x46e0,"rgb(213, 182, 138)",,,,
je 0x4d80,"rgb(213, 181, 139)",,,,
je 0x70a2,"rgb(213, 180, 140)",,,,
jmp 0x4593,"rgb(213, 179, 141)",,,,
0x3a] 1,"rgb(213, 178, 142)",,,,
pand xmm6,"rgb(213, 177, 143)",,,,
0x51] r14,"rgb(213, 176, 144)",,,,
jne 0x56b4,"rgb(213, 175, 145)",,,,
je 0x11c0,"rgb(213, 174, 146)",,,,
+ 0x2f5e],"rgb(213, 173, 147)",,,,
jne 0x56c0,"rgb(213, 172, 148)",,,,
je 0x70c0,"rgb(213, 171, 149)",,,,
jmp 0x4570,"rgb(213, 170, 150)",,,,
jne 0x1cc4,"rgb(213, 169, 151)",,,,
al 0xad,"rgb(213, 168, 152)",,,,
+ 0x2240],"rgb(213, 167, 153)",,,,
je 0x23de,"rgb(213, 166, 154)",,,,
+ 0x9039],"rgb(213, 165, 155)",,,,
jmp 0x3e18,"rgb(212, 186, 135)",,,,
je 0x30bc,"rgb(212, 185, 136)",,,,
jne 0x4920,"rgb(212, 184, 137)",,,,
0x114] eax,"rgb(212, 183, 138)",,,,
rbp*8] rax,"rgb(212, 182, 139)",,,,
0x58] cl,"rgb(212, 181, 140)",,,,
0x58] di,"rgb(212, 180, 141)",,,,
+ 0x82e6],"rgb(212, 179, 142)",,,,
0x58] dil,"rgb(212, 178, 143)",,,,
call 0x126a0,"rgb(212, 177, 144)",,,,
+ 0xae92],"rgb(212, 176, 145)",,,,
je 0x38ad,"rgb(212, 175, 146)",,,,
call 0xaa60,"rgb(212, 174, 147)",,,,
al 0xb3,"rgb(212, 173, 148)",,,,
+ 0xaaba],"rgb(212, 172, 149)",,,,
jmp 0x8fdc,"rgb(212, 171, 150)",,,,
+ 0xde86],"rgb(212, 170, 151)",,,,
0x58] 0x1000,"rgb(212, 169, 152)",,,,
+ 0x1981],"rgb(212, 168, 153)",,,,
jne 0x1b124,"rgb(212, 167, 154)",,,,
+ 0x1a16],"rgb(212, 166, 155)",,,,
0x19] r14w,"rgb(212, 165, 156)",,,,
jne 0x1b04,"rgb(211, 187, 135)",,,,
jne 0x1afe,"rgb(211, 186, 136)",,,,
jne 0x59b8,"rgb(211, 185, 137)",,,,
cl 0x78,"rgb(211, 184, 138)",,,,
0x120] r13,"rgb(211, 183, 139)",,,,
call 0x20b5c,"rgb(211, 182, 140)",,,,
edi 0x2d,"rgb(211, 181, 141)",,,,
+ 0x1c75],"rgb(211, 180, 142)",,,,
cl 0x66,"rgb(211, 179, 143)",,,,
jmp 0x91b8,"rgb(211, 178, 144)",,,,
cmovbe r14,"rgb(211, 177, 145)",,,,
0x58] sil,"rgb(211, 176, 146)",,,,
call 0x5988,"rgb(211, 175, 147)",,,,
ecx 0xf000,"rgb(211, 174, 148)",,,,
je 0x1acf,"rgb(211, 173, 149)",,,,
edi 0x5c,"rgb(211, 172, 150)",,,,
je 0x2d21,"rgb(211, 171, 151)",,,,
call 0x59d0,"rgb(211, 170, 152)",,,,
jmp 0x4750,"rgb(211, 169, 153)",,,,
jmp 0x17e3,"rgb(211, 168, 154)",,,,
jne 0x5670,"rgb(211, 167, 155)",,,,
+ 0x2f5c],"rgb(211, 166, 156)",,,,
jmp 0x28f0,"rgb(211, 165, 157)",,,,
jne 0x1c98,"rgb(210, 188, 135)",,,,
je 0x10df0,"rgb(210, 187, 136)",,,,
cmovb r13d,"rgb(210, 186, 137)",,,,
jne 0x1b8c,"rgb(210, 185, 138)",,,,
ecx 0xf001f,"rgb(210, 184, 139)",,,,
jne 0x1ac4,"rgb(210, 183, 140)",,,,
call 0x1fd50,"rgb(210, 182, 141)",,,,
+ 0x92c2],"rgb(210, 181, 142)",,,,
+ 0x13fcc],"rgb(210, 180, 143)",,,,
je 0x1fae,"rgb(210, 179, 144)",,,,
call 0x5954,"rgb(210, 178, 145)",,,,
0x110] xmm1,"rgb(210, 177, 146)",,,,
jne 0x1afa,"rgb(210, 176, 147)",,,,
r14 0x28,"rgb(210, 175, 148)",,,,
call 0x127b0,"rgb(210, 174, 149)",,,,
call 0x1fd84,"rgb(210, 173, 150)",,,,
call 0x2554d,"rgb(210, 172, 151)",,,,
cl 0x7e,"rgb(210, 171, 152)",,,,
call 0x94dc,"rgb(210, 170, 153)",,,,
al 0x79,"rgb(210, 169, 154)",,,,
jmp 0x4666,"rgb(210, 168, 155)",,,,
je 0x2970,"rgb(210, 167, 156)",,,,
+ 0xcd8],"rgb(210, 166, 157)",,,,
0x55cf55d8] ch,"rgb(210, 165, 158)",,,,
+ 0x2f29],"rgb(209, 189, 135)",,,,
jmp 0x2da7,"rgb(209, 188, 136)",,,,
+ 0x26f9],"rgb(209, 187, 137)",,,,
jne 0x1ba0,"rgb(209, 186, 138)",,,,
jmp 0x2dd0,"rgb(209, 185, 139)",,,,
call 0x94c0,"rgb(209, 184, 140)",,,,
je 0x11e53,"rgb(209, 183, 141)",,,,
je 0x3162,"rgb(209, 182, 142)",,,,
jne 0x1ae93,"rgb(209, 181, 143)",,,,
ptr [0x42b234],"rgb(209, 180, 144)",,,,
xmm9 xmm5,"rgb(209, 179, 145)",,,,
r13 0x14,"rgb(209, 178, 146)",,,,
+ 0x798],"rgb(209, 177, 147)",,,,
jmp 0x46c8,"rgb(209, 176, 148)",,,,
pcmpeqw xmm7,"rgb(209, 175, 149)",,,,
rbp] dl,"rgb(209, 174, 150)",,,,
jne 0xc883,"rgb(209, 173, 151)",,,,
pcmpeqw xmm1,"rgb(209, 172, 152)",,,,
r13 0x800000,"rgb(209, 171, 153)",,,,
je 0x4230,"rgb(209, 170, 154)",,,,
rsi [r8*8],"rgb(209, 169, 155)",,,,
je 0x5400,"rgb(209, 168, 156)",,,,
jmp 0x91e4,"rgb(209, 167, 157)",,,,
0x58] r15w,"rgb(209, 166, 158)",,,,
+ 0x9ec9],"rgb(209, 165, 159)",,,,
je 0x9460,"rgb(208, 190, 135)",,,,
jne 0x2788,"rgb(208, 189, 136)",,,,
r13 0x17,"rgb(208, 188, 137)",,,,
jne 0x1b69,"rgb(208, 187, 138)",,,,
+ 0xb04a],"rgb(208, 186, 139)",,,,
rsi 0xffffffffffffffbf,"rgb(208, 185, 140)",,,,
call 0x12860,"rgb(208, 184, 141)",,,,
+ 0x82c6],"rgb(208, 183, 142)",,,,
cmovae rbp,"rgb(208, 182, 143)",,,,
0x118] rdi,"rgb(208, 181, 144)",,,,
je 0x93e0,"rgb(208, 180, 145)",,,,
r13 0x30,"rgb(208, 179, 146)",,,,
jne 0x4970,"rgb(208, 178, 147)",,,,
jmp 0x283f,"rgb(208, 177, 148)",,,,
xmm9 xmm9,"rgb(208, 176, 149)",,,,
call 0x127e0,"rgb(208, 175, 150)",,,,
call 0x12870,"rgb(208, 174, 151)",,,,
jmp 0x3e20,"rgb(208, 173, 152)",,,,
vpalignr xmm5,"rgb(208, 172, 153)",,,,
1] 0x6f,"rgb(208, 171, 154)",,,,
fs:[0] esp,"rgb(208, 170, 155)",,,,
call 0x11440,"rgb(208, 169, 156)",,,,
eax 0x80070216,"rgb(208, 168, 157)",,,,
jmp 0xc1c1,"rgb(208, 167, 158)",,,,
je 0x1a50,"rgb(208, 166, 159)",,,,
je 0x5908,"rgb(208, 165, 160)",,,,
jmp 0xa86a,"rgb(207, 191, 135)",,,,
0x11] r13w,"rgb(207, 190, 136)",,,,
jmp 0x12048,"rgb(207, 189, 137)",,,,
0x11] r13,"rgb(207, 188, 138)",,,,
je 0x9398,"rgb(207, 187, 139)",,,,
jne 0x5870,"rgb(207, 186, 140)",,,,
pfadd mm5,"rgb(207, 185, 141)",,,,
pcmpeqw xmm3,"rgb(207, 184, 142)",,,,
je 0x2f00,"rgb(207, 183, 143)",,,,
je 0x6218,"rgb(207, 182, 144)",,,,
call 0x9fa6,"rgb(207, 181, 145)",,,,
+ 0x9d58],"rgb(207, 180, 146)",,,,
je 0x1dd3,"rgb(207, 179, 147)",,,,
r15 ecx,"rgb(207, 178, 148)",,,,
je 0xc49d,"rgb(207, 177, 149)",,,,
+ 0x1260],"rgb(207, 176, 150)",,,,
push 0x2d,"rgb(207, 175, 151)",,,,
jne 0x1b60,"rgb(207, 174, 152)",,,,
0x19] r13,"rgb(207, 173, 153)",,,,
0x39] edi,"rgb(207, 172, 154)",,,,
pcmpeqw xmm6,"rgb(207, 171, 155)",,,,
call 0x5848,"rgb(207, 170, 156)",,,,
+ 0x82be],"rgb(207, 169, 157)",,,,
call 0x73ac,"rgb(207, 168, 158)",,,,
je 0x6240,"rgb(207, 167, 159)",,,,
jmp 0xe39e,"rgb(207, 166, 160)",,,,
je 0xf9e3,"rgb(207, 165, 161)",,,,
edx 0x7efefeff,"rgb(206, 192, 135)",,,,
jmp 0x5d48,"rgb(206, 191, 136)",,,,
r15*8] rax,"rgb(206, 190, 137)",,,,
jmp 0x32b0,"rgb(206, 189, 138)",,,,
+ 0x96b5],"rgb(206, 188, 139)",,,,
call 0x6619,"rgb(206, 187, 140)",,,,
0x19] r10b,"rgb(206, 186, 141)",,,,
je 0x1f98,"rgb(206, 185, 142)",,,,
+ 0xba32],"rgb(206, 184, 143)",,,,
jne 0xc913,"rgb(206, 183, 144)",,,,
ebx 0x10000,"rgb(206, 182, 145)",,,,
0x11] eax,"rgb(206, 181, 146)",,,,
je 0xc490,"rgb(206, 180, 147)",,,,
je 0x6270,"rgb(206, 179, 148)",,,,
+ 0xb986],"rgb(206, 178, 149)",,,,
xmm11 xmm3,"rgb(206, 177, 150)",,,,
jmp 0x1a0d,"rgb(206, 176, 151)",,,,
je 0x58e0,"rgb(206, 175, 152)",,,,
jne 0x9630,"rgb(206, 174, 153)",,,,
edx 0xffbff5fc,"rgb(206, 173, 154)",,,,
+ 0x1568],"rgb(206, 172, 155)",,,,
jmp 0x1388,"rgb(206, 171, 156)",,,,
jne 0x3b00,"rgb(206, 170, 157)",,,,
je 0x144e,"rgb(206, 169, 158)",,,,
+ 0x100c0],"rgb(206, 168, 159)",,,,
call 0x9fa4,"rgb(206, 167, 160)",,,,
je 0x5850,"rgb(206, 166, 161)",,,,
+ 0xaab6],"rgb(206, 165, 162)",,,,
jne 0x8460,"rgb(205, 193, 135)",,,,
push 0x26,"rgb(205, 192, 136)",,,,
eax 0x8040,"rgb(205, 191, 137)",,,,
edx 0x7f8,"rgb(205, 190, 138)",,,,
je 0xb180,"rgb(205, 189, 139)",,,,
je 0x1b4f,"rgb(205, 188, 140)",,,,
je 0x5cf0,"rgb(205, 187, 141)",,,,
je 0x7b70,"rgb(205, 186, 142)",,,,
jmp 0x160c0,"rgb(205, 185, 143)",,,,
je 0x4eaf,"rgb(205, 184, 144)",,,,
r9b 0x5e,"rgb(205, 183, 145)",,,,
je 0x8150,"rgb(205, 182, 146)",,,,
jne 0x3df0,"rgb(205, 181, 147)",,,,
rdx 0x400000000081,"rgb(205, 180, 148)",,,,
jne 0x3360,"rgb(205, 179, 149)",,,,
+ 0x1f88],"rgb(205, 178, 150)",,,,
jmp 0xc092,"rgb(205, 177, 151)",,,,
jne 0x9620,"rgb(205, 176, 152)",,,,
ecx 0x3fffffff,"rgb(205, 175, 153)",,,,
jmp 0x160e2,"rgb(205, 174, 154)",,,,
eax 0x31006c00,"rgb(205, 173, 155)",,,,
jne 0x32e0,"rgb(205, 172, 156)",,,,
+ 0x3bd9],"rgb(205, 171, 157)",,,,
call 0x16e34,"rgb(205, 170, 158)",,,,
ymm7 ymm11,"rgb(205, 169, 159)",,,,
edx 0x3b9aca00,"rgb(205, 168, 160)",,,,
[rbx] 0x27,"rgb(205, 167, 161)",,,,
jmp 0x1aac,"rgb(205, 166, 162)",,,,
je 0x2ab8,"rgb(205, 165, 163)",,,,
jmp 0x32b8,"rgb(232, 165, 135)",,,,
ptr [0x40826c],"rgb(231, 166, 135)",,,,
jmp 0x5d20,"rgb(231, 165, 136)",,,,
+ 0x7f6a],"rgb(230, 167, 135)",,,,
jmp 0x1e00,"rgb(230, 166, 136)",,,,
[eax] 0x740073,"rgb(230, 165, 137)",,,,
